"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.title","Input.first_line","Input.keyword1","Input.keyword2","Input.keyword3","Input.mood","Answer.line1","Answer.line2","Answer.line3","Approve","Reject"
"3BVS8WK9Q0ASEGY5EDH2T2P2AQ9BIN","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3QUO65DNQV3KTLG821G46891R5YOU1","A8GD33ZJ1SAA5","Submitted","Tue Apr 16 20:22:48 PDT 2019","Tue Apr 16 20:28:50 PDT 2019","Fri Apr 19 20:28:50 PDT 2019","","","","362","0% (0/0)","0% (0/0)","0% (0/0)","OURCHESTRA (Where the Sidewalk Ends)","So you haven’t got a drum, just beat your belly.","music","belly","instruments","Happy","Your body is an instrument","Making your own sound is so sexy","Just do your own thing, your choices are infinate",,
"3B9XR6P1WEAO9RIBWV225342N5YBJZ","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3NC5L260MP1VA3JI7CL5K88YHJUFO6","A3CEO8VV1ZMXY0","Submitted","Wed Apr 17 03:02:01 PDT 2019","Wed Apr 17 03:02:59 PDT 2019","Sat Apr 20 03:02:59 PDT 2019","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","MORGAN’S CURSE (Falling Up)","Followin’ the trail on the old treasure map,","curse","pirate","treasure","Sad","Followin’ the trail on the old treasure map,","I came to the spot that said “Dig right here.”","And four feet down my spade struck wood",,
"3B9XR6P1WEAO9RIBWV225342N5YBJZ","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3R0T90IZ1TR0FEIASRIW7TETTKLCGF","A2UXHHB01WOTI2","Submitted","Wed Apr 17 04:36:42 PDT 2019","Wed Apr 17 04:39:31 PDT 2019","Sat Apr 20 04:39:31 PDT 2019","","","","169","0% (0/0)","0% (0/0)","0% (0/0)","MORGAN’S CURSE (Falling Up)","Followin’ the trail on the old treasure map,","curse","pirate","treasure","Sad","Cursin' every mistake I make.","Like a pirate whose been in the sap.","Hunting treasure before I nap.",,
"3B9XR6P1WEAO9RIBWV225342N5YBJZ","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3ZGVPD4G6UWHSCFQ451BHAU3SUPZTG","A11G3X4YM0CH4M","Submitted","Tue Apr 16 18:03:00 PDT 2019","Tue Apr 16 18:24:38 PDT 2019","Fri Apr 19 18:24:38 PDT 2019","","","","1298","0% (0/0)","0% (0/0)","0% (0/0)","MORGAN’S CURSE (Falling Up)","Followin’ the trail on the old treasure map,","curse","pirate","treasure","Sad","Being a pirate is its own curse","Theres no treasure, except the curse at the end","Pirate is a synonym of cursed treasure",,
"3BPP3MA3TCZSBKIV97G5MQNFURGLEB","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","37ZHEEHM6X1T9LBQ6V318DX6O3R375","AW8852WTZYC7L","Submitted","Tue Apr 16 22:36:58 PDT 2019","Tue Apr 16 22:40:03 PDT 2019","Fri Apr 19 22:40:03 PDT 2019","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","THE EDGE OF THE WORLD (Where the Sidewalk Ends)","Columbus said the world is round?","world","edge","flat","Happy","other's wondered how this to be found.","some think the world is flat.","wondering when we will come to the edge of that.",,
"3BPP3MA3TCZSBKIV97G5MQNFURGLEB","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3EFVCAY5L4O8UDIYJLNU2KAQVLV8JN","A3OYZK65C2G39N","Submitted","Wed Apr 17 01:03:52 PDT 2019","Wed Apr 17 01:06:04 PDT 2019","Sat Apr 20 01:06:04 PDT 2019","","","","132","0% (0/0)","0% (0/0)","0% (0/0)","THE EDGE OF THE WORLD (Where the Sidewalk Ends)","Columbus said the world is round?","world","edge","flat","Happy","it has no edge its not like that","its like a ball it is not flat","the world is  round like a bouncy ball,run and now tell them all!",,
"3BPP3MA3TCZSBKIV97G5MQNFURGLEB","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3Z4AIRP3C7SREX3214TGEJVXSCH1XV","A2MWBFGSAZMBUR","Submitted","Tue Apr 16 21:38:08 PDT 2019","Tue Apr 16 21:42:27 PDT 2019","Fri Apr 19 21:42:27 PDT 2019","","","","259","0% (0/0)","0% (0/0)","0% (0/0)","THE EDGE OF THE WORLD (Where the Sidewalk Ends)","Columbus said the world is round?","world","edge","flat","Happy","But peopple thought is was flat.","To believe him you're a clown,","So off he went - and that was that!",,
"3ODOP6T3ASZ4IWZUAVMNY8CFB2V42Z","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3AWETUDC937RJYZFAT2733SUHE0IZB","A1RAPUJ5KX6874","Submitted","Tue Apr 16 22:32:42 PDT 2019","Tue Apr 16 22:34:28 PDT 2019","Fri Apr 19 22:34:28 PDT 2019","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","THE PLANET OF MARS (Where the Sidewalk Ends)","On the planet of Mars","mars","laces","faces","Funny","There are many faces","And on the planet of mars","You will find shoe laces",,
"3ODOP6T3ASZ4IWZUAVMNY8CFB2V42Z","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3H7XDTSHKD69TCOF9IIXJNLWLYEGWZ","AKZ706Z6L6LOV","Submitted","Tue Apr 16 18:04:35 PDT 2019","Tue Apr 16 18:05:20 PDT 2019","Fri Apr 19 18:05:20 PDT 2019","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","THE PLANET OF MARS (Where the Sidewalk Ends)","On the planet of Mars","mars","laces","faces","Funny","a martian tripped over his laces","on the planet of mars","and brightened the astronauts' faces",,
"3ODOP6T3ASZ4IWZUAVMNY8CFB2V42Z","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3TXWC2NHN0517LKYB72MUHWOB7E9SB","A2DCY0ANVT2BAW","Submitted","Tue Apr 16 17:36:18 PDT 2019","Tue Apr 16 17:37:38 PDT 2019","Fri Apr 19 17:37:38 PDT 2019","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","THE PLANET OF MARS (Where the Sidewalk Ends)","On the planet of Mars","mars","laces","faces","Funny","Live men who wore shoes without laces","They had heads without faces","These curious folks who live on Mars",,
"3W0KKJIARRO0IDQMB4I4FGEEUOD8KW","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","333U7HK6IAUKB8EP0TYAOCOR6B2JDC","A3HRT1N203Q955","Submitted","Tue Apr 16 21:15:10 PDT 2019","Tue Apr 16 21:16:18 PDT 2019","Fri Apr 19 21:16:18 PDT 2019","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","IT’S DARK IN HERE (Where the Sidewalk Ends)","I am writing these poems","lion","inside","dark","Funny","to talk about a lion.","Inside the womb is Jonah. It was dark.","Oh I remember Jonah was stuck inside a shark's not a lion's",,
"3W0KKJIARRO0IDQMB4I4FGEEUOD8KW","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3M0BCWMB8WBD2VG4TWQJICUZ5MHWBV","A3HT13QMYIQ6Q5","Submitted","Tue Apr 16 23:23:40 PDT 2019","Tue Apr 16 23:25:05 PDT 2019","Fri Apr 19 23:25:05 PDT 2019","","","","85","0% (0/0)","0% (0/0)","0% (0/0)","IT’S DARK IN HERE (Where the Sidewalk Ends)","I am writing these poems","lion","inside","dark","Funny","inside a dark room,","i hope this poem is funny","because the lion is in a gloom",,
"3W0KKJIARRO0IDQMB4I4FGEEUOD8KW","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3Z2R0DQ0JITPXIUHP332VDKV4CYE2U","A3D7OEB9J0KN0C","Submitted","Tue Apr 16 23:05:25 PDT 2019","Tue Apr 16 23:07:20 PDT 2019","Fri Apr 19 23:07:20 PDT 2019","","","","115","0% (0/0)","0% (0/0)","0% (0/0)","IT’S DARK IN HERE (Where the Sidewalk Ends)","I am writing these poems","lion","inside","dark","Funny","With my wee little lion","We live in a box where it is sometimes dark","Me and my wee little lion",,
"32204AGAABRO92VWOHRVU1FKQQMGHG","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","34S9DKFK744JS901BNDGU4F9XKPNY6","A2UXHHB01WOTI2","Submitted","Wed Apr 17 04:47:47 PDT 2019","Wed Apr 17 04:50:08 PDT 2019","Sat Apr 20 04:50:08 PDT 2019","","","","141","0% (0/0)","0% (0/0)","0% (0/0)","COMPLAININ’ JACK (Falling Up)","This morning my old jack-in-the-box","jack-in-the-box","close","lid","Funny","Went pop goes the weasel.","With  a bang on the close","The lid flew and hit the easel.",,
"32204AGAABRO92VWOHRVU1FKQQMGHG","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3TMFV4NEP9TU0XIXQK69RA4YXH0W82","A3OYZK65C2G39N","Submitted","Wed Apr 17 00:02:10 PDT 2019","Wed Apr 17 00:05:27 PDT 2019","Sat Apr 20 00:05:27 PDT 2019","","","","197","0% (0/0)","0% (0/0)","0% (0/0)","COMPLAININ’ JACK (Falling Up)","This morning my old jack-in-the-box","jack-in-the-box","close","lid","Funny","would not close so it could pop","it waved around and looked at me","its lid was broke and  it was free.",,
"32204AGAABRO92VWOHRVU1FKQQMGHG","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3WJEQKOXA9HFIKV9QU12UBKZRSIA1C","A1F6O5GDRPF4CB","Submitted","Wed Apr 17 04:58:53 PDT 2019","Wed Apr 17 05:25:56 PDT 2019","Sat Apr 20 05:25:56 PDT 2019","","","","1623","0% (0/0)","0% (0/0)","0% (0/0)","COMPLAININ’ JACK (Falling Up)","This morning my old jack-in-the-box","jack-in-the-box","close","lid","Funny","Lost its lid, taken by a fox","I was sad, unable to close the box","But instead of crying, I went to see the Boston Red Sox",,
"3TL87MO8CM4KHYIR4I0B488F6SVLFT","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","379J5II41PVVY4GPZ9L7A9J4ACNELH","A3D7OEB9J0KN0C","Submitted","Tue Apr 16 22:43:33 PDT 2019","Tue Apr 16 22:46:37 PDT 2019","Fri Apr 19 22:46:37 PDT 2019","","","","184","0% (0/0)","0% (0/0)","0% (0/0)","STONE AIRPLANE (Falling Up)","I made an airplane out of stone…","airplane","stone","home","Funny","It was so heavy it could never fly home","Though I tried real hard","It was never meant to roam",,
"3TL87MO8CM4KHYIR4I0B488F6SVLFT","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3HMIGG0U4MLYP2DX5LOXC7PE8MSY8P","A2DCY0ANVT2BAW","Submitted","Tue Apr 16 17:39:30 PDT 2019","Tue Apr 16 17:40:06 PDT 2019","Fri Apr 19 17:40:06 PDT 2019","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","STONE AIRPLANE (Falling Up)","I made an airplane out of stone…","airplane","stone","home","Funny","It would not fly","No matter how hard I try","Si I just keep it at home",,
"3TL87MO8CM4KHYIR4I0B488F6SVLFT","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3JNQLM5FT5133O496PQ688AFD99L2Y","AAT62T03F70R6","Submitted","Tue Apr 16 20:21:51 PDT 2019","Tue Apr 16 20:23:34 PDT 2019","Fri Apr 19 20:23:34 PDT 2019","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","STONE AIRPLANE (Falling Up)","I made an airplane out of stone…","airplane","stone","home","Funny","I flew an airplane into my home","I thew a stone at my home","Now my home is a stone",,
"3J9UN9O9J37NP4F1YF5DLM8JW11J0L","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","31LVTDXBL8PK78LULF579GINP1ERL8","A3D7OEB9J0KN0C","Submitted","Tue Apr 16 22:54:55 PDT 2019","Tue Apr 16 22:56:15 PDT 2019","Fri Apr 19 22:56:15 PDT 2019","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","INVENTION (Where the Sidewalk Ends)","I’ve done it, I’ve done it!","done","i've","it","Funny","Now don't ask again","I've much to do","Before I perfect my tan",,
"3J9UN9O9J37NP4F1YF5DLM8JW11J0L","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3LRKMWOKB6WN8DLDLQHFGNLDSHR2Z6","A15VCKELIEEPJN","Submitted","Tue Apr 16 18:33:46 PDT 2019","Tue Apr 16 18:36:48 PDT 2019","Fri Apr 19 18:36:48 PDT 2019","","","","182","0% (0/0)","0% (0/0)","0% (0/0)","INVENTION (Where the Sidewalk Ends)","I’ve done it, I’ve done it!","done","i've","it","Funny","I've left the bathroom with pride and glow.","I've done it I've done it!","With toilet paper in in stride and toe.",,
"3J9UN9O9J37NP4F1YF5DLM8JW11J0L","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3QJOXOW4XK6F4MYAZLMMAMYTAF6MEG","A1Z3JC2PW0L1NY","Submitted","Tue Apr 16 17:14:06 PDT 2019","Tue Apr 16 17:15:07 PDT 2019","Fri Apr 19 17:15:07 PDT 2019","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","INVENTION (Where the Sidewalk Ends)","I’ve done it, I’ve done it!","done","i've","it","Funny","I passed the test!","That's one done now","but what about the rest?",,
"3KI0JD2ZU1XPJK0EZVWXRXD1I9N672","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3LS2AMNW5G5S1S9RLSWZW7CCOKJQOP","A3JDR0YSWPKWV8","Submitted","Tue Apr 16 23:29:54 PDT 2019","Tue Apr 16 23:33:46 PDT 2019","Fri Apr 19 23:33:46 PDT 2019","","","","232","0% (0/0)","0% (0/0)","0% (0/0)","WHO (Where the Sidewalk Ends)","Who can kick a football","might","fought","policemen","Funny","Who will fought in match","If policemen was on road","It will be funny to kick him like ball",,
"3KI0JD2ZU1XPJK0EZVWXRXD1I9N672","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3RANCT1ZVGW0ARRZYWBI0O92K7OUBE","A3TEVNU2YYO1VH","Submitted","Wed Apr 17 02:42:16 PDT 2019","Wed Apr 17 02:44:13 PDT 2019","Sat Apr 20 02:44:13 PDT 2019","","","","117","100% (1/1)","100% (1/1)","100% (1/1)","WHO (Where the Sidewalk Ends)","Who can kick a football","might","fought","policemen","Funny","someone who fought crime?","maybe policemen might?","they're so strong, they're all gonna get it right!",,
"3KI0JD2ZU1XPJK0EZVWXRXD1I9N672","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3T111IHZ5F5P66KLWI2H47RSP7GR9U","A3HRT1N203Q955","Submitted","Tue Apr 16 21:13:36 PDT 2019","Tue Apr 16 21:15:09 PDT 2019","Fri Apr 19 21:15:09 PDT 2019","","","","93","0% (0/0)","0% (0/0)","0% (0/0)","WHO (Where the Sidewalk Ends)","Who can kick a football","might","fought","policemen","Funny","They might be in jail","They fought over the football","The policeman came and played with them",,
"39HYCOOPKO07PWMGDO60GLKJUK5DMC","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3II4UPYCOKM1XVI2VJIJLD0DK8DDQK","A245CPNDUDHUYX","Submitted","Wed Apr 17 05:57:32 PDT 2019","Wed Apr 17 06:00:04 PDT 2019","Sat Apr 20 06:00:04 PDT 2019","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","THE FOURTH (Where the Sidewalk Ends)","Oh","bash","bang","fourth","Funny","bash the dumb donkey","and let's bang","on the fourth of july as now is the time to show our balls",,
"39HYCOOPKO07PWMGDO60GLKJUK5DMC","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3IJXV6UZ1YYIH7DO0C8UH0QV8YRIRU","A3OYZK65C2G39N","Submitted","Wed Apr 17 00:17:51 PDT 2019","Wed Apr 17 00:20:01 PDT 2019","Sat Apr 20 00:20:01 PDT 2019","","","","130","0% (0/0)","0% (0/0)","0% (0/0)","THE FOURTH (Where the Sidewalk Ends)","Oh","bash","bang","fourth","Funny","its my birthday ,its the fourth","i bash and bang on your front door","oh ,oh oh,you say i forgot it was your birthday.",,
"39HYCOOPKO07PWMGDO60GLKJUK5DMC","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3LOZAJ85YESY3ILYK8TUJ252KJ52XP","A2UXHHB01WOTI2","Submitted","Wed Apr 17 04:46:01 PDT 2019","Wed Apr 17 04:47:46 PDT 2019","Sat Apr 20 04:47:46 PDT 2019","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","THE FOURTH (Where the Sidewalk Ends)","Oh","bash","bang","fourth","Funny","What a bash we had","With fireworks that went bang.","Sweet, Fourth of July.",,
"382GHPVPHS6T3EVDEV0SHIH7HGV43A","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3BV8HQ2ZZXGAP6W6W0DJP7BGZ386AG","A3OYZK65C2G39N","Submitted","Wed Apr 17 00:05:27 PDT 2019","Wed Apr 17 00:06:55 PDT 2019","Sat Apr 20 00:06:55 PDT 2019","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","I MUST REMEMBER (Where the Sidewalk Ends)","I must remember…","dunce","must","remember","Funny","but im a dunce","a dunce i am","remember i must.",,
"382GHPVPHS6T3EVDEV0SHIH7HGV43A","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3LJ7UR74RIS3U2MHMGP9EFB22IDN46","A3HRT1N203Q955","Submitted","Tue Apr 16 21:11:09 PDT 2019","Tue Apr 16 21:13:35 PDT 2019","Fri Apr 19 21:13:35 PDT 2019","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","I MUST REMEMBER (Where the Sidewalk Ends)","I must remember…","dunce","must","remember","Funny","Lily performed a dunce dance","She must do it like a yoga","But she remembered that she should dance a dunce dance",,
"382GHPVPHS6T3EVDEV0SHIH7HGV43A","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3MAOD8E57RPUS4AR6RREBQ80VD1NX4","A3HT13QMYIQ6Q5","Submitted","Tue Apr 16 23:18:49 PDT 2019","Tue Apr 16 23:21:02 PDT 2019","Fri Apr 19 23:21:02 PDT 2019","","","","133","0% (0/0)","0% (0/0)","0% (0/0)","I MUST REMEMBER (Where the Sidewalk Ends)","I must remember…","dunce","must","remember","Funny","to have lots of fun","even though I am a dunce,","I should enjoy the sun",,
"3P4C70TRMRWQVYEMF26TMT8R77VLGS","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","3483FV8BEFYLK312JLK4JPSINFV62O","A3CEO8VV1ZMXY0","Submitted","Wed Apr 17 03:04:58 PDT 2019","Wed Apr 17 03:05:35 PDT 2019","Sat Apr 20 03:05:35 PDT 2019","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","SCALE (Falling Up)","If I could only see the scale,","scale","pounds","weight","Sad","If I could only see the scale,","I'm sure that it would state","That I've lost ounces...maybe pounds",,
"3P4C70TRMRWQVYEMF26TMT8R77VLGS","3G39WTVP4CO8OXYZXH2NUHOSVU66LB","Be the Poet!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 16 15:58:32 PDT 2019","3","BatchId:3610020;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 23 15:58:32 PDT 2019","","","35H6S234SBFDJ0KP14M2HWVU7PA65D","AVEHD2Q2W1FCV","Submitted","Wed Apr 17 01:03:24 PDT 2019","Wed Apr 17 01:04:36 PDT 2019","Sat Apr 20 01:04:36 PDT 2019","","","","72","0% (0/0)","0% (0/0)","0% (0/0)","SCALE (Falling Up)","If I could only see the scale,","scale","pounds","weight","Sad","I would see my pounds,","which show my weights,","what makes me sad.",,
