HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Title,Input.Poem,Answer.keyword1,Answer.keyword2,Answer.keyword3,Answer.mood,Approve,Reject
3UV0D2KX1MYOJQB6YQ1UIR64K1R4F0,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,31LM9EDVOM7TXK52PNCDKH0LKT9NJV,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:44:49 PDT 2019,Fri Apr 12 15:45:12 PDT 2019,Mon Apr 15 15:45:12 PDT 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),FALLING UP (Falling Up),"I tripped on my shoelace<br>And I fell up—<br>Up to the roof tops,<br>Up over the town,<br>Up past the tree tops,<br>Up over the mountains,<br>Up where the colors<br>Blend into the sounds.<br>But it got me so dizzy<br>When I looked around,<br>I got sick to my stomach<br>And I threw down.",tripped,shoelace,sick,Neutral,,
3UV0D2KX1MYOJQB6YQ1UIR64K1R4F0,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3ATTHHXXWB32E3Z09BEM6ICJ9RUXIB,AG3JMJ1DTXC89,Submitted,Fri Apr 12 13:49:14 PDT 2019,Fri Apr 12 13:50:04 PDT 2019,Mon Apr 15 13:50:04 PDT 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),FALLING UP (Falling Up),"I tripped on my shoelace<br>And I fell up—<br>Up to the roof tops,<br>Up over the town,<br>Up past the tree tops,<br>Up over the mountains,<br>Up where the colors<br>Blend into the sounds.<br>But it got me so dizzy<br>When I looked around,<br>I got sick to my stomach<br>And I threw down.",mountains,dizzy,stomach,Sad,,
3UV0D2KX1MYOJQB6YQ1UIR64K1R4F0,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3VZLGYJEYMPO9TOA9F286DF953XZX9,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:17:30 PDT 2019,Fri Apr 12 12:18:12 PDT 2019,Mon Apr 15 12:18:12 PDT 2019,,,,42,0% (0/0),0% (0/0),0% (0/0),FALLING UP (Falling Up),"I tripped on my shoelace<br>And I fell up—<br>Up to the roof tops,<br>Up over the town,<br>Up past the tree tops,<br>Up over the mountains,<br>Up where the colors<br>Blend into the sounds.<br>But it got me so dizzy<br>When I looked around,<br>I got sick to my stomach<br>And I threw down.",I,fell,down,Funny,,
3HUR21WDDU4LHJGBNRVN4NAIJ7LYX5,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,32VNZTT0A8JO90E9FN6QNZGC3T84R9,A2JAK7A44RN2EM,Submitted,Fri Apr 12 15:41:43 PDT 2019,Fri Apr 12 15:42:37 PDT 2019,Mon Apr 15 15:42:37 PDT 2019,,,,54,0% (0/0),0% (0/0),0% (0/0),FISH? (Where the Sidewalk Ends),"The little fish eats the tiny fish,<br>The big fish eats the little fish—<br>So only the biggest fish gets fat.<br>Do you know any folks like that?",tiny fish,big fish,little fish,Sad,,
3HUR21WDDU4LHJGBNRVN4NAIJ7LYX5,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,345LHZDEDY7V7WNMJ3WCI5BQWSA3UL,A3897H4GBE4PSZ,Submitted,Fri Apr 12 15:11:46 PDT 2019,Fri Apr 12 15:12:42 PDT 2019,Mon Apr 15 15:12:42 PDT 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),FISH? (Where the Sidewalk Ends),"The little fish eats the tiny fish,<br>The big fish eats the little fish—<br>So only the biggest fish gets fat.<br>Do you know any folks like that?",little,big,fat,Funny,,
3HUR21WDDU4LHJGBNRVN4NAIJ7LYX5,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3TE3O85731NE6MZMB9N2UKJEJD9R2T,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:37:54 PDT 2019,Fri Apr 12 11:39:02 PDT 2019,Mon Apr 15 11:39:02 PDT 2019,,,,68,0% (0/0),0% (0/0),0% (0/0),FISH? (Where the Sidewalk Ends),"The little fish eats the tiny fish,<br>The big fish eats the little fish—<br>So only the biggest fish gets fat.<br>Do you know any folks like that?",big,little,fish,Funny,,
33KGGVH24UWORD58B2OEQ0Z8CMD1XB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3G0WWMR1UWZAJ79FKDWMHIC7YN0QNM,AQ4Q9VI9T1T7O,Submitted,Fri Apr 12 13:47:18 PDT 2019,Fri Apr 12 13:48:17 PDT 2019,Mon Apr 15 13:48:17 PDT 2019,,,,59,0% (0/0),0% (0/0),0% (0/0),OURCHESTRA (Where the Sidewalk Ends),"So you haven’t got a drum, just beat your belly.<br>So I haven’t got a horn—I’ll play my nose.<br>So we haven’t any cymbals—<br>We’ll just slap our hands together,<br>And though there may be orchestras<br>That sound a little better<br>With their fancy shiny instruments<br>That cost an awful lot—<br>Hey, we’re making music twice as good<br>By playing what we’ve got!",instruments,music,good,Funny,,
33KGGVH24UWORD58B2OEQ0Z8CMD1XB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3OS4RQUCRAUBR9U937GJEO8ZAX8FBP,A3897H4GBE4PSZ,Submitted,Fri Apr 12 15:12:52 PDT 2019,Fri Apr 12 15:13:38 PDT 2019,Mon Apr 15 15:13:38 PDT 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),OURCHESTRA (Where the Sidewalk Ends),"So you haven’t got a drum, just beat your belly.<br>So I haven’t got a horn—I’ll play my nose.<br>So we haven’t any cymbals—<br>We’ll just slap our hands together,<br>And though there may be orchestras<br>That sound a little better<br>With their fancy shiny instruments<br>That cost an awful lot—<br>Hey, we’re making music twice as good<br>By playing what we’ve got!",belly,nose,hands,Happy,,
33KGGVH24UWORD58B2OEQ0Z8CMD1XB,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3SB4CE2TJWAN8LG2XNM9PKO0WKPAXM,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:46:54 PDT 2019,Fri Apr 12 15:47:15 PDT 2019,Mon Apr 15 15:47:15 PDT 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),OURCHESTRA (Where the Sidewalk Ends),"So you haven’t got a drum, just beat your belly.<br>So I haven’t got a horn—I’ll play my nose.<br>So we haven’t any cymbals—<br>We’ll just slap our hands together,<br>And though there may be orchestras<br>That sound a little better<br>With their fancy shiny instruments<br>That cost an awful lot—<br>Hey, we’re making music twice as good<br>By playing what we’ve got!",belly,together,music,Happy,,
3YLPJ8OXX8S5JC2RYK7GOY6BO6MX4J,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,30OG32W0SVQLM4JABM1MN1NTFLWENK,AT6OE3TVQUOLY,Submitted,Fri Apr 12 14:44:22 PDT 2019,Fri Apr 12 14:45:50 PDT 2019,Mon Apr 15 14:45:50 PDT 2019,,,,88,0% (0/0),0% (0/0),0% (0/0),MORGAN’S CURSE (Falling Up),"Followin’ the trail on the old treasure map,<br>I came to the spot that said, “Dig right here.”<br>And four feet down my spade struck wood<br>Just where the map said a chest would appear.<br>But carved in the side were written these words:<br>“A curse upon he who disturbs this gold.”<br>Signed, Morgan the Pirate, Scourge of the Seas.<br>I read these words and my blood ran cold.<br>So here I set upon untold wealth<br>Tryin’ to figure which is worse:<br>How much do I need this gold?<br>And how much do I need this curse?",Curse,Pirate,Treasure,Sad,,
3YLPJ8OXX8S5JC2RYK7GOY6BO6MX4J,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3NPFYT4IZDJOICT5JNEJL6Z3UD1XGG,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:10:43 PDT 2019,Fri Apr 12 12:11:20 PDT 2019,Mon Apr 15 12:11:20 PDT 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),MORGAN’S CURSE (Falling Up),"Followin’ the trail on the old treasure map,<br>I came to the spot that said, “Dig right here.”<br>And four feet down my spade struck wood<br>Just where the map said a chest would appear.<br>But carved in the side were written these words:<br>“A curse upon he who disturbs this gold.”<br>Signed, Morgan the Pirate, Scourge of the Seas.<br>I read these words and my blood ran cold.<br>So here I set upon untold wealth<br>Tryin’ to figure which is worse:<br>How much do I need this gold?<br>And how much do I need this curse?",pirate,treasure,curse,Funny,,
3YLPJ8OXX8S5JC2RYK7GOY6BO6MX4J,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3QFUFYSY9ZUR6A90OS6W6A2T05X4FE,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:39:43 PDT 2019,Fri Apr 12 15:40:19 PDT 2019,Mon Apr 15 15:40:19 PDT 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),MORGAN’S CURSE (Falling Up),"Followin’ the trail on the old treasure map,<br>I came to the spot that said, “Dig right here.”<br>And four feet down my spade struck wood<br>Just where the map said a chest would appear.<br>But carved in the side were written these words:<br>“A curse upon he who disturbs this gold.”<br>Signed, Morgan the Pirate, Scourge of the Seas.<br>I read these words and my blood ran cold.<br>So here I set upon untold wealth<br>Tryin’ to figure which is worse:<br>How much do I need this gold?<br>And how much do I need this curse?",spade,chest,Scourge,Neutral,,
3421H3BM9AW5LY3EYBO6EX9CZ0M9J4,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,336KAV9KYR7N3NB8P4FW2GCBM4R2YH,ALSYZTJ8E4HEN,Submitted,Fri Apr 12 22:13:05 PDT 2019,Fri Apr 12 22:14:52 PDT 2019,Mon Apr 15 22:14:52 PDT 2019,,,,107,0% (0/0),0% (0/0),0% (0/0),THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br>Don’t you believe a word of that.<br>For I’ve been down to the edge of the world,<br>Sat on the edge where the wild wind whirled,<br>Peeked over the ledge where the blue smoke curls,<br>And I can tell you, boys and girls,<br>The world is FLAT!",Columbus said the world is round?,"Peeked over the ledge where the blue smoke curls,",The world is FLAT!,Happy,,
3421H3BM9AW5LY3EYBO6EX9CZ0M9J4,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,38SKSKU7R2C7E9IBVSBYVOHW2K1LIY,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:45:06 PDT 2019,Fri Apr 12 16:45:50 PDT 2019,Mon Apr 15 16:45:50 PDT 2019,,,,44,0% (0/0),0% (0/0),0% (0/0),THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br>Don’t you believe a word of that.<br>For I’ve been down to the edge of the world,<br>Sat on the edge where the wild wind whirled,<br>Peeked over the ledge where the blue smoke curls,<br>And I can tell you, boys and girls,<br>The world is FLAT!",world,edge,flat,Funny,,
3421H3BM9AW5LY3EYBO6EX9CZ0M9J4,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3E13VNJ1NOAUO2E72ITFB98I4DF1IP,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:35:55 PDT 2019,Fri Apr 12 15:36:26 PDT 2019,Mon Apr 15 15:36:26 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br>Don’t you believe a word of that.<br>For I’ve been down to the edge of the world,<br>Sat on the edge where the wild wind whirled,<br>Peeked over the ledge where the blue smoke curls,<br>And I can tell you, boys and girls,<br>The world is FLAT!",whirled,Columbus,ledge,Neutral,,
3SZYX62S5GFT0G00UCMSZRZ1M93754,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3H8DHMCCWAQFMSK7IEYMPRO4LD8DK1,AG3JMJ1DTXC89,Submitted,Fri Apr 12 13:50:58 PDT 2019,Fri Apr 12 13:51:39 PDT 2019,Mon Apr 15 13:51:39 PDT 2019,,,,41,0% (0/0),0% (0/0),0% (0/0),THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br>They have clothes just like ours,<br>And they have the same shoes and same laces,<br>And they have the same charms and same graces,<br>And they have the same heads and same faces…<br>But not in the<br>Very same<br>Places.",mars,laces,faces,Funny,,
3SZYX62S5GFT0G00UCMSZRZ1M93754,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3L6L49WXW1CZ4DGBIGTNKYBGB9I45Q,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:54:29 PDT 2019,Fri Apr 12 11:55:01 PDT 2019,Mon Apr 15 11:55:01 PDT 2019,,,,32,0% (0/0),0% (0/0),0% (0/0),THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br>They have clothes just like ours,<br>And they have the same shoes and same laces,<br>And they have the same charms and same graces,<br>And they have the same heads and same faces…<br>But not in the<br>Very same<br>Places.",Mars,clothes,ours,Funny,,
3SZYX62S5GFT0G00UCMSZRZ1M93754,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3LBXNTKX0SA9326X5H89TPDGQ279X6,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:42:16 PDT 2019,Fri Apr 12 15:42:39 PDT 2019,Mon Apr 15 15:42:39 PDT 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br>They have clothes just like ours,<br>And they have the same shoes and same laces,<br>And they have the same charms and same graces,<br>And they have the same heads and same faces…<br>But not in the<br>Very same<br>Places.",Marks,shoes,places,Funny,,
3I7KR83SNAS0WI9WGWOIFC9PEPM9K3,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3FE7TXL1LJ2EULKMYUY2PU99NUR2QT,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:41:32 PDT 2019,Fri Apr 12 16:42:03 PDT 2019,Mon Apr 15 16:42:03 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),IT’S DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br>From inside a lion,<br>And it’s rather dark in here.<br>So please excuse the handwriting<br>Which may not be too clear.<br>But this afternoon by the lion’s cage<br>I’m afraid I got too near.<br>And I’m writing these lines<br>From inside a lion,<br>And it’s rather dark in here.",lion,dark,inside,Funny,,
3I7KR83SNAS0WI9WGWOIFC9PEPM9K3,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3TYCR1GOTDYT9Z7LVWZKVJKMYWMZLQ,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:49:02 PDT 2019,Fri Apr 12 15:49:22 PDT 2019,Mon Apr 15 15:49:22 PDT 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),IT’S DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br>From inside a lion,<br>And it’s rather dark in here.<br>So please excuse the handwriting<br>Which may not be too clear.<br>But this afternoon by the lion’s cage<br>I’m afraid I got too near.<br>And I’m writing these lines<br>From inside a lion,<br>And it’s rather dark in here.",writing,inside,lion,Funny,,
3I7KR83SNAS0WI9WGWOIFC9PEPM9K3,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3WSELTNVR4HGR47ISDLC0H3UJM0TAH,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:07:02 PDT 2019,Fri Apr 12 12:07:18 PDT 2019,Mon Apr 15 12:07:18 PDT 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),IT’S DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br>From inside a lion,<br>And it’s rather dark in here.<br>So please excuse the handwriting<br>Which may not be too clear.<br>But this afternoon by the lion’s cage<br>I’m afraid I got too near.<br>And I’m writing these lines<br>From inside a lion,<br>And it’s rather dark in here.",inside,lion,dark,Funny,,
3NQUW096N6NBGORE1W0JUCM43PR9L6,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3F0BG9B9MQ2UPO8EVGWRY7TJXGDY7L,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:15:21 PDT 2019,Fri Apr 12 12:15:56 PDT 2019,Mon Apr 15 12:15:56 PDT 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),COMPLAININ’ JACK (Falling Up),"This morning my old jack-in-the-box<br>Popped out—and wouldn’t get back-in-the-box.<br>He cried, “Hey, there’s a tack-in-the-box,<br>And it’s cutting me through and through.”<br><br>“There also is a crack-in-the-box,<br>And I never find a smack-in-the-box,<br>And sometimes I hear a quack-in-the-box,<br>‘Cause a duck lives in here, too.”<br><br>Complain, complain is all he did—<br>I finally had to close the lid.",close,the,lid,Funny,,
3NQUW096N6NBGORE1W0JUCM43PR9L6,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3PZDLQMM0U0A0KA3TCX75PKSJETC2Z,AT6OE3TVQUOLY,Submitted,Fri Apr 12 14:47:33 PDT 2019,Fri Apr 12 14:48:16 PDT 2019,Mon Apr 15 14:48:16 PDT 2019,,,,43,0% (0/0),0% (0/0),0% (0/0),COMPLAININ’ JACK (Falling Up),"This morning my old jack-in-the-box<br>Popped out—and wouldn’t get back-in-the-box.<br>He cried, “Hey, there’s a tack-in-the-box,<br>And it’s cutting me through and through.”<br><br>“There also is a crack-in-the-box,<br>And I never find a smack-in-the-box,<br>And sometimes I hear a quack-in-the-box,<br>‘Cause a duck lives in here, too.”<br><br>Complain, complain is all he did—<br>I finally had to close the lid.",jack-in-the-box,popped,complain,Funny,,
3NQUW096N6NBGORE1W0JUCM43PR9L6,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3TAYZSBPLMNQ71ZZQYN7KUOA5HUS2O,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:37:48 PDT 2019,Fri Apr 12 15:38:27 PDT 2019,Mon Apr 15 15:38:27 PDT 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),COMPLAININ’ JACK (Falling Up),"This morning my old jack-in-the-box<br>Popped out—and wouldn’t get back-in-the-box.<br>He cried, “Hey, there’s a tack-in-the-box,<br>And it’s cutting me through and through.”<br><br>“There also is a crack-in-the-box,<br>And I never find a smack-in-the-box,<br>And sometimes I hear a quack-in-the-box,<br>‘Cause a duck lives in here, too.”<br><br>Complain, complain is all he did—<br>I finally had to close the lid.",jack-in-the-box,tack-in-the-box,back-in-the-box,Funny,,
360ZO6N6J1YVM69Z181YUP1T3UH9M8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3JZQSN0I3RP7IQ2KJT8XFZZWQA6FGC,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:42:58 PDT 2019,Fri Apr 12 15:43:15 PDT 2019,Mon Apr 15 15:43:15 PDT 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),STONE AIRPLANE (Falling Up),I made an airplane out of stone…<br>I always did like staying home.,airplane,stone,staying,Funny,,
360ZO6N6J1YVM69Z181YUP1T3UH9M8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3OONKJ5DKDY5XM722AZ91IHD2X6BOC,AG3JMJ1DTXC89,Submitted,Fri Apr 12 13:50:16 PDT 2019,Fri Apr 12 13:50:47 PDT 2019,Mon Apr 15 13:50:47 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),STONE AIRPLANE (Falling Up),I made an airplane out of stone…<br>I always did like staying home.,airplane,stone,home,Neutral,,
360ZO6N6J1YVM69Z181YUP1T3UH9M8,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3S0TNUHWKUXVRRI69P1JZMFDQCB8D8,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:49:42 PDT 2019,Fri Apr 12 11:50:02 PDT 2019,Mon Apr 15 11:50:02 PDT 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),STONE AIRPLANE (Falling Up),I made an airplane out of stone…<br>I always did like staying home.,stone,airplane,home,Funny,,
3QE4DGPGBRQUXQ719A7C0C6GLGR4GZ,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3137ONMDKHKFCC2OOIORXHEWE7QEGO,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:05:26 PDT 2019,Fri Apr 12 12:05:43 PDT 2019,Mon Apr 15 12:05:43 PDT 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),INVENTION (Where the Sidewalk Ends),"I’ve done it, I’ve done it!<br>Guess what I’ve done!<br>Invented a light that plugs into the sun.<br>The sun is bright enough,<br>The bulb is strong enough,<br>But, oh, there’s only one thing wrong…<br><br>The cord ain’t long enough.",I've,done,it,Funny,,
